Number of hit	Text ID	Context before	Query item	Context after
277	3152352	perturbation by genetic variation . In order to identify potentially	novel	variants for 908 gene expression , it is proposed to
278	3173912	been measured separately and invasively by other investigators , the	novel	aspect of the proposed research arises from the simultaneous ,
279	3128346	of the proposed research is the total synthesis of the	novel	antibiotic bicyclomycin in optically active form and of select bicyclomycin
280	3127919	to require pyridine nucleotides and an NADPH dehydrogenase . A	novel	cytochrome b has also been implicated . The proposal is
281	3152208	, and the development of efficient multicolor laser illuminators .	Novel	techniques in image transmission will be investigated which are smaller
282	3258195	of the photoreceptor membrane . Such NMR methods are highly	novel	and are capable of providing detailed information regarding the ordering
283	3257844	and sensitivity . We have therefore begun to develop two	novel	assays of angiogenic activity . The objectives of this grant
284	3257856	sequence of the protein ; ( 3 ) to characterize	novel	mRNAs that are expressed in Muller cells undergoing reactive gliosis
285	3152260	a controlled trial to evaluate the prophylactic value of a	novel	cytomegalovirus hyperimmune globulin now available as an investigational product of
286	3152266	be : zinc absorption and plasma appearance kinetics using the	novel	method of stable isotopes and neutron activation analysis ; zinc
287	3152229	mechanism as well , it will suggest the need for	novel	therapies aimed at this defect . Such therapies will improve
288	3174785	. We have cloned and sequenced the genes encoding these	novel	transplantation antigens to establish the genetic basis for their anomalous
289	3257958	synapses ( dyads , triads , etc. ) from the	novel	combinations formed following perturbations . It is anticipated these studies
290	3174922	remission induction , response duration and survival , so that	novel	treatment can be investigated in poor risk patients . In
291	3174884	cells can be made . Thus , a set of	novel	marker antigens may be discovered indicative of commitment of certain
292	3130534	primary responses to common viruses . Evidence suggests that a	novel	agent causes AIDS . Pediatric patients may provide an optimal
293	3174770	In order to test this hypothesis , we propose a	novel	approach for generating monoclonal antibodies reactive with formalin fixed ,
294	3174770	in diagnostic pathology . After development and testing of this	novel	protocol in a model system employing normal kidney as immunogen
295	3256781	are used . Most important , however , is a	novel	, more efficient version of Wiener analysis of both linear
296	3152753	also be investigated , ultimately by cloning and sequencing the	novel	and parental fragments . RFLP of variant B27 ( +
297	3176664	states of light adaptation . It is proposed that a	novel	synthetic peptide approach be used to determine the nature of
298	3176678	tissue specificity to HTLV replication . We will investigate whether	novel	sequences present in the LTR act as tissue -specific "
299	3176736	in other tissues of the animal . This provides a	novel	and exciting model in which to study the mechanism of
300	3177695	. My approach to these problems makes use of a	novel	cell culture model system , the murine M1536 - B3
301	3433818	includes many major investigators whose contributions are certain to be	novel	and stimulating . Participation will be limited to about 20
302	3178374	the mRNA for resistance and compare the product with two	novel	proteins in L1210 / VM - 26 cells ; (
303	3178374	the product of this mRNA and either of the 2	novel	proteins in L1210 / VM - 26 cells is similar
304	3178416	will be examining C3 Hf tumors for the presence of	novel	mRNAs which hybridize to an MuMTV -specific cDNA5 foot probe
305	3130107	factor eIF - 2 . 3 ) Studies on a	novel	effect of interferon : the increase in the S-adenosylhomocysteine concentration
306	3491062	to oncology has given enormous impetus to the use of	novel	therapeutic approaches in cancer treatment . The obvious potential of
307	3259137	a SRI Double Purkinje Image tracker and also with a	novel	renolving magnetic field sensor coil monitor that permits ninocular eye
308	3259466	For the third phase , we describe a number of	novel	experimental precautions which will allow us to give kittens monocular
309	3446837	sequences in the latter cell types as well as in	novel	culture systems potentially permissive for HPV ( due to the
310	3259234	perception from binocular disparity , will be measured by a	novel	technique that combines the measurement of eye movements to a
311	3445965	applicable to protein purification on a large scale with 2	novel	approaches . One novel approach uses Triton X - 114
312	3445965	on a large scale with 2 novel approaches . One	novel	approach uses Triton X - 114 for extraction and concentration
313	3132285	and its identification of sensitive targets for the development of	novel	chemoprophylactics and chemotherapies . The study of the response by
314	3132316	be synthesized , as probes of DNA polymerase inhibition .	Novel	hybrid nucleotides that combine in one molecule known anti-viral nucleosides
315	3132382	- Gamma . We shall purify and characterize this '	novel	' interferon . We shall characterize the induction process in
316	3152470	treated . Now with the advent of CyA , a	novel	and selective immunosuppressent , the concept of CTA use in
317	3180258	a 23 - membered ring composed of L-threonine , the	novel	amino acid epistatine , a 4 - hydroxy - 3
318	3180258	, by methods that afford stereochemical control , of the	novel	4 - hydroxy - 3 - keto- 2,5 -dimethylhexanoic acid
319	3180258	. The incorporation of this unit , along with the	novel	amino acid epistatine , into a linear depsipeptide corresponding to
320	3152540	It is also possible that an antagonist would offer a	novel	route for control of gastric acid secretion which also has
321	3594104	, " immunoliposome " - encapsulated anti-Candida drugs , and	novel	cell wall inhibitory analogs from syntheticchemical efforts of our laboratories
322	3180612	importance of catabolism as well as clarification of a potentially	novel	pathway of fluorouracil ( FUra ) metabolism ( ? conjugation
323	3180612	metabolite formed in rat liver . Is this or other	novel	metabolites formed in human liver ? Fluoropyrimidine metabolism will be
324	3152546	mechanism . Specific renal PG -releasing peptides may represent a	novel	class of drugs that may have potential for the treatment
325	3152547	by chronic exposure to phenobarbital and carbon tetracholoride . A	novel	liver perfusion system allowing perfusion of both , the portal
326	3259849	. The demonstrated performance is achieved by means of a	novel	, highly efficient technique of systems analysis . The research
327	4691744	human analogue of MMTV , but instead , represents a	novel	class of primate endogenous retroviruses . In all vertebrates there
328	3152786	and clinical monitoring . This research grant application addresses a	novel	interaction between vitamin D metabolism and phagocytic cells . The
329	3152786	to at least two other metabolites of which one is	novel	and as yet unidentified . We propose to produce novel
330	3152786	novel and as yet unidentified . We propose to produce	novel	metabolites in sufficient quantity for chemical and spectroscopic identity .
331	3152786	for chemical and spectroscopic identity . The bioactivity of the	novel	metabolites as either agonists or antagonists of vitamin D will
332	4691807	anchorage - independent growth of S+L-mink cells superinfected with a	novel	murine retrovirus exhibiting dual - tropic ( B - and
333	3133750	lymphoid cells , which could ultimately be exploited in designing	novel	treatment modalities directed against B cell malignancies . Using techniques
334	3134411	The identification of such a proteolytic system would complete a	novel	system of nonimmune host defense which involves the 180,000 Mr
335	3445758	to detect any aberrant regulation ( underproduced , overproduced ,	novel	proteins ) ; 4 ) characterize viral proteins produced in
336	3444842	this research is to develop a vaccine against schistosomiasis using	novel	approaches based on anti-idiotype antibodies and synthetic peptide synthesis .
337	3445986	cholesterol , phospholipids and proteins at 37 C . A	novel	10 minute HPLC method will allow us to serially measure
338	3260122	as well as of mobility and locomotor behavior in a	novel	environment . At the end of the rearing period ,
339	3260122	important tool for research as well , as it allows	novel	questions of intermodal organization to be studied , via the
340	4689737	with chromatin structure in vivo , we have developed a	novel	method of footprinting in vivo which allows us to determine
341	3506225	as triplet quenching and thermal distortion is proposed . A	novel	laser resonator configuration has recently been devised that minimizes the
342	3506231	from the application of a constriction device of new and	novel	design on the colon of animals . The device is
343	3267951	RNA polymerase , catenase , gyrase , dnaA protein ,	novel	factors and the known replication proteins . ( A5 )
344	3153408	glomeruli of the biosynthetic mechanisms of three classes of "	novel	" inflammatory mediators : a ) arachidonate cyclo-oxygenation products (
345	3267838	this laboratory has shown that the Mo cofactor contains a	novel	pterin , and that the same pterin is present in
346	3079026	biologic assays occurs . The proposed research will employ this	novel	toxin to examine the effects of large cAMP elevations on
347	3446067	nuclei will be separated using micrococcal nuclease digestion or a	novel	technique involving DNase I-directed nick translation with biotinylated nucleotides ,
348	3269316	the onset of sporulation , and through studies on the	novel	RNA polymerase signa factors that determine their recognition . We
349	3446044	slow wave frequency on conduction will be studied using a	novel	technique to characterize the frequency response of tissues . The
350	3153166	These studies will utilize cultured chondrocytes and osteoblasts and a	novel	technique that was developed in our laboratory to study vesicle
351	3496855	be frozen as permanent sources of the antibodies . A	novel	horizontal light path-vision enhancing system ( HLP - VES )
352	3096012	the proposed research as new implantable radiotelemetry systems enabled by	novel	integrated sensors and circuits and inspired by the unique needs
353	3150761	E.P.A. will be prepared to detect the possible existence of	novel	lipoxygenase pathways in tissue homogenates . PGH3 will be prepared
354	3262601	units , and stereoblindness pathology . Most experiments employ a	novel	cycl . stimulus : a sinusoidal disparity grating moving vertically
355	3268879	di-aryne - dienone cycloadducts will be studied as routes to	novel	polyfunctional molecules with potential pharmacologic activity . The long -
356	3268879	of this research is to develop new synthetic routes to	novel	organic molecules with potential biological activity . Nonbonded interatomic potential
357	3269138	determine what role the proteins play . We have developed	novel	strategies to accomplish these goals by exploiting decreases in the
358	3269535	In this way , it may be possible to identify	novel	regulatory factors and study their mechanisms of action . Control
359	4691800	terminus of several heat shock genes in Drosophila by a	novel	indirect endlabeling technique . Such preferentially accessible sites in chromatin
360	3269079	that affect chromosome disjunction . These mutants are identified by	novel	screening methods developed in this laboratory . The mutants affect
361	3269085	now plan to investigate the use of ultrasound as a	novel	means of cell analysis in flow . If this proves
362	3269092	will complement and extend our recent structure determination of a	novel	proflavin- CpA complex - a parallel chain dimer duplex with
363	3269423	Raman enhancement of these chromophores is not understood . The	novel	Ni-containing tetrapyrrole cofactor F430 will be investigated for its coordination
364	3269423	bacteria . Iron siderophores in cyanobacteria will be studied for	novel	hydroxamates and the mechanism of cellular iron uptake will be
365	3269429	The designed discovery , development , and mechanistic elucidation of	novel	reactions which have significant potential for synthesis is proposed .
366	3269429	lithiation of unsaturated amides provides new approaches to annelations and	novel	substitutions . The concept of dipole -stabilized carbanions is the
367	3269429	of displacement on the nitrogen of alkoxy amides as a	novel	and useful synthetic process . Thiophilic addition to thiocarbonyl compounds
368	3153123	) to purify Gs from human erythrocyte membranes by a	novel	approach : cholera toxin catalyzes the covalent ADP - ribosylation
369	3154082	cell which does not proliferate . I have cloned a	novel	non-tumor forming cell line ( FM - 2 ) with
370	3271309	term objective of this project is the development of truly	novel	sulfur- based methodology which can be used for the synthesis
371	3271309	fundamental processes , when combined with a number of other	novel	synthetic concepts should lead to a variety of new methods
372	3268365	nature , relationship and possible function in RNA processing of	novel	polypeptides accumulating in some of these mutants ; c )
373	3268332	and their glycosidic conjugates . Reactions for study focus on	novel	blocking - group strategy in procedures for sequential oligosaccharide synthesis
374	3268332	adriamycin analogs , C -nucleosides , acyclic-sugar nucleoside analogs of	novel	constitution , and analogs of aminocyclitol antibiotics based on a
375	3271409	how the enzyme brings about is own inactivation . A	novel	, powerful and widely applicable method for the purification of
376	3445979	essential trace element , zinc . Preliminary studies demonstrated a	novel	tissue specific induction by ion of the zinc binding protein
377	3271217	of DNA gyrase and the Rec A protein . A	novel	technique for obtaining new classes of E. coli " hyper-rec
378	3271582	information is communicated from one subunit to another . A	novel	pressure relaxation instrument will be used in monitoring the kinetics
379	3271254	focus on a variety of dioxygenase enzymes and on a	novel	class of iron-sulfur centers . Specifically , we will study
380	3096039	increases the risk of anesthesia induction with barbiturates . A	novel	stable isotope method that we developed will be applied in
381	3150989	and synthesize medium - chain acyl - CoAs . A	novel	approach is described to determine whether the two subunits of
382	3150998	are also underway which focus on the appearance of a	novel	set of proteins that confirm cellular resistance to glucocorticoid -
383	3271404	and transport in liposomal and cellular membranes . A particularly	novel	experiment involves electron-electron double resonance ( ELDOR ) between 14N
384	3153629	, as model systems for the epithelia listed above .	Novel	techniques , mostly electrophysiologic , have been and will continue
385	3153671	groups of studies will be used to investigate how this	novel	action of insulin is accomplished . These include : 1
386	3273923	specific expression in the brains of transgenic mice . A	novel	approach utilizing the fluorescence activated cell sorter ( FACS )
387	3273928	Genetic analyses will be performed with the use of a	novel	monochromosomal hybrid panel ( MHP ) . This panel consists
388	3273928	fibroblast chromosome . Studies of the type have defined a	novel	class of mammalian genes , the Tissue-specific extinguisher ( Tse
389	3273960	and the signal recognition particle ( SRP ) , a	novel	protein-nucleic acid complex which regulates the synthesis of proteins destined
390	3270736	regions of the cloned Alpha-factor and a-factor genes , and	novel	gene fusions to indicator enzymes , to dissect the cell
391	3274000	, the Beta-lactams . We will begin by developing a	novel	total synthesis of penicillin G and work towards a strategy
392	3274010	. It is proposed to investigate the biosynthesis of three	novel	, naturally occurring cyclopentanoid compounds . These are the alkaloid
393	3274025	from the simple to the complex . It will involve	novel	simulation techniques invented in our laboratory . It should lead
394	3274048	RP -HPLC , radioimmunoassay , radiorecptor assay , and our	novel	mass spectrometric procedure . The MS procedure that was developed
395	3274069	obtained solely for the purposes of patient care . The	novel	methodologies we will implement , test and use are :
396	3270100	( c ) to clone the CTPS structural gene .	Novel	selection schemes have been devised for the isolation of additional
397	3446265	the expression of a cell surface antigen defined by a	novel	monoclonal antibody , Ku-ET69 . Relevant correlations with afferent immune
398	3220049	the trigeminal system . We will employ HRP tracing and	novel	surgical techniques to examine the innervation of the rat brainstem
399	3220049	development . We propose experiments which should contribute the following	novel	information : 1 ) the normal organization of whisker representation
400	3275745	of carbon atoms ; and ikarugamycin , an antibiotic of	novel	structure which possesses specific antiprotozoal activity of a high order
401	4689922	rates of joining of RNA substrates and the production of	novel	linear aggregates of RNA were obtained . Interactions with the
402	3275571	small nuclear RNA U1 in Drosophila and have developed a	novel	approach for studying small nuclear RNP 's based on in
403	3274784	disease associated with adenosine deaminase deficiency . We propose a	novel	hypothesis that these cytotoxic purine nucleosides originates from macrophages in
404	3274801	mitochondrial tRNA biosynthesis . The mechanism of action of a	novel	locus on yeast mitochondrial DNA that is necessary for tRNA
405	3219436	believe will be sweet . Our program also includes a	novel	in vitro approach to assess taste properties . Antibodies will
406	3219436	be developed . This model will enable us to design	novel	, metabolically safe , noncaloric and noncariogenic sweeteners . Clearly
407	3272012	fork initiation in vitro . We will also use a	novel	cloning strategy to define the exact DAN sequences that constitute
408	3272022	. The goal of the proposed research is to develop	novel	fluorescence techniques and use them n concert with other experimental
409	3275644	natural products will be studied . The first group encompasses	novel	marine sterols , which differ primarily from terrestrial sterols in
410	3275644	of such sterol types is needed for structural elucidation of	novel	and as yet unidentified sterols of marine organisms . Much
411	3275644	on specific portions of the phospholipid molecule . Since the	novel	marine phospholipids are particularly unusual in the context of their
412	3273021	strategy for the synthesis of alkaloid natural products by a	novel	approach which features the intramolecular ( 4 plus 2 )
413	3272456	selective transport will be studied . The physicochemical characterization of	novel	divalent cation ionophores and A23187 derivatives will be undertaken and
414	3275853	chromatin structure . The research proposed is aimed at establishing	novel	methodology to probe peptide solution conformation , and supplementing presently
415	3275853	conformation . Thus , the proposed research program represents a	novel	approach , involving instrument development , spectroscopic , synthetic as
416	3271931	mechanisms of several important events in fertilization and thereby indicate	novel	targets for the control of fertility . The objectives of
417	3275902	taxane class of compounds , specifically , taxinine . A	novel	entry to the cyclodecane framework of the germacranes , a
418	3276225	of this project will be applied as detectors in several	novel	bioanalytical investigations , including : the development of a highly
419	3275230	further synthetic transformations . This proposal suggests a number of	novel	strategies for ( a ) the conversion of primary amino
420	3275912	borne out , the DPP - C would occupy a	novel	position in the hierarchy of developmentally defined functions in Drosophila
421	3275245	. Antisera reactive against these polypeptides will be prepared using	novel	chimeric genes which can be expressed at high level in
422	3274918	extraction of these proteins from lipid diluted membranes as a	novel	way to assay membrane protein associations . The specific objectives
423	3079535	each other . It is now proposed that the three	novel	cellular transforming genes be cloned . Libraries of tertiary transformant
424	3273342	our synthesis of six natural siderophores and over a dozen	novel	analogues . This proposal will further test the generality and
425	3490215	The present Phase I program deals with development of a	novel	fiber optic glucose sensor for intravascular applications . A preliminary
426	3272553	well as oxonium and carboxonium ion type alkylating agents .	Novel	ionic alkylating agents will be prepared and studied , including
427	3154321	. Pharmacologic dose - and time - response studies with	novel	dopamine - related drugs will be tested for preventive and
428	3275942	insert ehm back into the genome by transformation promises a	novel	approach to the elucidation of the regulatory mechanisms which govern
429	3275962	. It is now planned : i ) To develop	novel	immunological probes for RNA - protein interactions by making antibodies
430	3079567	agent . This program will investigate the use of a	novel	type of liposomes , made and named by the principal
431	3446268	- induced inflammation and may point the way to a	novel	therapeutic approach . The isolated perfused collecting tubule of the
432	3272719	which are virus hosts . The proposed studies using a	novel	approach should provide important information about replication intermediates in prokaryotes
433	3272746	test the dependence of anaphase motion on microtubule disassembly .	Novel	methods including hapten -mediated immunoelectorn microscopy and fluorescence photobleaching of
434	3274998	- dependent ATP synthesis and amino acid transport . A	novel	selection scheme that we developed to isolate ion transport mutants
435	3275006	using recombination in vivo . This enables us to create	novel	gene arrangements which we can use to study the early
436	3273107	catalysis but which are not normally covalently linked . A	novel	class of bisubstrate analogs with join homoallylic and allylic substrates
437	3272150	synthetic applications of organometallic compounds has suggested a number of	novel	new approaches to these ring systems , all of which
438	3272150	bonds . The appropriate positioning of functional groups should allow	novel	new syntheses of the heterocyclic ring systems mentioned above .
439	3271707	, and will give rise to many new compounds with	novel	structures which may have interesting properties and useful pharmacological activities
440	3274281	hydroxy - vitamine D derivatives . In addition , several	novel	enzymatic reactions need to be studied in terms of their
441	3095763	of S-alkyl phosphorothiolate pesticides is also investigated . Studies on	novel	or poorly understood target sites examine the mode of action
442	4690011	the aracterization of this first lysosomal enzyme gene may provide	novel	sight into this important class of cellular glycoproteins . rague
443	3249423	represent either normal or stress metabolites of food plants .	Novel	tremorgenic myotoxins recently detected in hay or forage samples from
444	3101137	emphasis of the Core Center will be on new and	novel	concepts and approaches to liver function and structure , both
445	3151499	pepstatin on the human red blood cell ; evaluation of	novel	non- competitive inhibitors of red blood cell transglutaminase ; differential
446	3277247	the differential reactivities of the clusters to metal exchange .	Novel	reactions of metallothionein including zinc transfer to apo-carbonic anhydrase ,
447	3277247	relationship of the metal clusters on the reaction kinetics .	Novel	cadmium complexes with assymetric dithiol chelating ligands will be synthesized
448	3277617	eventual application of 3,3- sigmatropic rearrangements as part of a	novel	biomimetic approach to the synthesis of trichothecenes . A search
449	3277267	progression to septic shock -- with special attention to a	novel	metabolic role for the reticuloendothelial system ( RES ) in
450	3277977	a period of several hours . The latter is a	novel	approach . Perturbations in calcium homeostasis and selected metabolic parameters
451	3278022	seeks to explore and accurately define the potential of this	novel	spectroscopic approach . Preliminary SC - NMR studies proposed herein
452	3221414	, will be studied in human anti-HSV proliferative responses using	novel	cultures which inhibit late polypeptide synthesis i.e. , non -
453	3221414	studies will contribute to understanding HSV immunobiology and may suggest	novel	approaches for treatment of severe disease and will develop methods
454	3163253	selective and sequential regulation of eukaryotic gene expression . Several	novel	features of frog virus 3 ( FV3 ) replication in
455	3274492	. Because this proposal involves a considerable effort to develop	novel	methodology in electron microscopy , a 5 year support is
456	4689983	injury . Work has continued on the characterization of a	novel	thyroxine transport protein found in human plasma , termed 27
457	3274110	directed towards the goal of achieving the capability of designing	novel	polypeptide sequences which will fold into desired shapes with medically
458	3274110	Different sequences could be designed for producing a collection of	novel	mainframes . These would serve as the basis for subsequent
459	4689989	these cells to demonstrate that 27 K protein , a	novel	thyroxine - binding protein described in Project Z01 AM 45000
460	3274408	- 11 class switch variants . We also describe a	novel	in vivo selection assay for switch recombinase activities in lymphoid
461	3071584	bleomycin in various pulmonary cells and the biologic activity of	novel	metabolites , ( c ) determine if specific pulmonary cell
462	3276565	gene expression . We have found that RK2 encodes two	novel	sets of genetic determinants : ( 1 ) kil genes
463	3277158	which tubulin synthesis is regulated in mammalian cells by a	novel	and apparently autoregulatory mechanism . Although it is currently known
464	3277168	into encaryotic cells . To accomplish this liposomes with a	novel	pH sensitive composition will be made that can fuse with
465	3277168	designed to accomplish such a pH dependent microinjection by incorporating	novel	pH sensitive trigger lipids with phosphatidyl ethanolamine . At pH
466	3255673	the location and properties of such postulated permeation sites with	novel	techniques . Specifically , we propose to : 1 )
467	3276676	high resolution electron microscope with tilt / rotation capability and	novel	methods of image analysis . These methods allow reproducible structural
468	3276313	intercellular junctions , collectively termed the junctional complex . A	novel	preparation of isolated junctional complexes from rodent liver has prepared
469	3276709	sister and non-sister chromatid exchange will be studied in a	novel	haploid meiotic system which bypasses reductional chromosome segregation . This
470	3276459	synthetic organic chemistry . The investigations are designed to develop	novel	and useful synthetic methodology for the construction of naturally occurring
471	3276459	members of the Indole alkaloid family and the development of	novel	methods for preparation of 2 - azadienes and their transformation
472	3450538	) phagocytosis and killing of Pasteurella multocida have demonstrated a	novel	group of organisms that are resistant to PMN killing despite
473	3431302	microstructures and will provide a direct basis for comparison should	novel	structures be observed in the X-ray images . This project
474	3450558	pregnancy . Preliminary studies by the applicants demonstrate that a	novel	strategy to induce ovulation can be successfully employed in the
475	3519181	prostaglandins , carbohydrate structure in human choriogonadotropins , identification of	novel	sulfate , esterified steroids , neonatal toxicology of halogenated aromatics
476	3519202	. Projects include : 1 ) Purification and study of	novel	coenzymes and enzymes of the methane producing bacteria , 2
477	3519212	learned from these basic studies will be used to develop	novel	means for vaccination , improved methods for early diagnosis and
478	3519212	means for vaccination , improved methods for early diagnosis and	novel	methods to screen for new drugs that might be effective
479	3519135	hydrocarbon adducts . Dr. Cassady will elucidate the structures of	novel	antineoplastic agents from higher plants . Dr. Loudon will use
480	3519153	involve studies on the synthesis and mechanisms of action of	novel	Beta-lactam and peptide antibacterial agents , synthesis and physical chemical
481	3104116	the facility will engage in instrumental development and will explore	novel	biomedical applications of NMR spectroscopy . Core research projects include
482	3109437	. Parameter estimation of these data will permit robust and	novel	analyses of maternal effects , assortative mating , and gene
483	3109444	, the development of these selected lines now allows a	novel	approach to be utilized to determine the degree of commonality
484	3177460	of nutrition and metabolism to be measured directly with this	novel	tracer methodology are gastrointestina absorption , urinary excretion ( quantitative
485	3404447	a temporal and a biochemical basis for the testing of	novel	therapeutic approaches during recirculation . Both pharmacological studies on human
486	3402164	retina neurons at the subcellular and ultrastructural levels . A	novel	approach employing isolation of differentiated neurons and HVEM whole mount
487	3431043	human strength : isometric and isotonic contractions . Instead the	novel	development isokinetic muscle contraction has expanded the study of dynamic
488	3397358	from Torpedo , Californica . We believe this is a	novel	finding which must be exploited to assess its impact on
489	3397358	would represent an opportunity to study the properties of a	novel	enzymatic species . Of special interest will be the role
490	3449926	transduction channels in the cell , we will use a	novel	combination of physiological and morphological techniques . First , we
491	3397440	of " replacing " one type of afferent with a	novel	afferent input to the same group of target cells .
492	3397440	target cells . Several aspects of the development of this	novel	auditory projection will be examined and contrasted with the development
493	3378202	DHP 's . We have utilized these cells to identify	novel	DHP 's and toxins ( e.g. , maitotoxin ) that
494	3405209	that these studies will provide impetus to the development of	novel	prophylactic or therapeutic strategies to protect the brain during ischemia
495	3406724	induced convulsions . Results from this laboratory have identified a	novel	anticonvulsant binding site in brain membrane . The potency of
496	3397507	that the experiments described in this proposal will lead to	novel	ways of studying normal and diseased states in the CNS
497	3431059	glycol monomethyl ethers . Utilized in the research was a	novel	gas phase trimethylsilylation procedure utilizing BSTFA with analysis of the
498	3420255	presence of low - level axon damage , represents a	novel	mechanism by which toxic agents may alter neuronal function or
499	3428047	response rates and response patterns will be assessed using a	novel	measurement strategy that manipulates brain stimulation train durations . Since
500	3405486	marked lateral - to- medial gradient , suggesting an important	novel	type of heterogeneity in the dopaminergic control of striatal function
501	3407401	central adregenergic system ( CAS ) . Mianserin , a	novel	antidepressant which binds to both alpha-one and alpha-two adrenergic receptors
502	3407401	a more general pheomenon , we will assess effects of	novel	antidepressants and other drug classes . To further understand the
503	3377399	- activated adenylate cyclase , will be assessed . A	novel	animal model for TD , based on desensitizing muscarinic receptors
504	3377707	of action prove a possibility , it could represent a	novel	neurochemical approach toward the development of neuroleptics , and possibly
505	3404204	ending function , the applicant will attempt to synthesize several	novel	compounds . Each of these novel substances will have two
506	3404204	attempt to synthesize several novel compounds . Each of these	novel	substances will have two components , one of which is
507	3405548	the toxin binding site on the acetylcholine receptor . This	novel	approach employs detailed information about a specific region on the
508	3398281	susceptibility and IR genes has been exploited to develop a	novel	immunosuppressive therapy for models of autoimmune disease including acute and
509	3504004	- PC and its compatible personal computer systems . A	novel	method will be incorporated for the reduction of 60 hertz
510	3377796	the sympathetic responsiveness of a chronically stressed animal to a	novel	stressor . The results of this research will provide an
511	3398356	with target cells sensitive to the peptides , in the	novel	microcultures , and to correlate peptidergic functon , fine structure
512	3099934	, and 4 ) compelling evidence demonstrating that prions are	novel	infectious pathogens and are not tyical viruses . Creation of
513	3099934	to build upon these significant achievements . Learning about the	novel	structure and replication mechanisms of prions will undoubtedly lead to
514	3377868	IC - DA in nucleus accumbens affect behavior in a	novel	environment ? Delicate methods of intracerebral injection and a computer
515	3403806	a sequence of phonetic units are to be studied .	Novel	combinations of methods of short - term spectral analysis will
516	3397723	. Comparison of the coordination used by subjects who perform	novel	pedaling tasks with the coordination that ought to be used
517	3398573	been previously characterized by this laboratory . Because these are	novel	conductances they are still not thoroughly understood . The mechanisms
518	3398640	complexity of the dendritic tree . These results suggest a	novel	role for neuronal dendrites , namely that they regulate the
519	3403381	catalase to modulate brain injury . This will provide a	novel	approach for probing mechanisms of oxygen radical - mediated brain
520	3503962	cell adhesion surfaces has resulted in the concept of a	novel	sensory prosthesis which uses fine ( 5 - 10 Mu
521	3404669	a role in nerve regeneration . By the use of	novel	immunological techniques developed in our laboratory , we propose to
522	3397635	. Using monoclonal and polyclonal antibodies to individual NFPs and	novel	2 - D immunblot approaches , we will then compare
523	3397647	membranes and other specific blocking agents . Kappa-Bungarotoxin , a	novel	neurotoxin , has been purified from snake venom . Kappa-Bungarotoxin
524	3403439	glial specific proteins . In a study designed to identify	novel	brain specific proteins , rat brain cDNA clones were selected
525	3404700	avoidance of the words altogether . For each experiment ,	novel	, individually - selected words and their referents are introduced
526	3400549	mutants and by isolating additional axon growth mutants using a	novel	technique for staining and visualizing sensory neurons in live animals
527	3399356	believe this information will be useful for the design of	novel	psychotherapeutic drugs for the treatment of mental disease . There
528	3401378	of the membrane potential . The measurements will utilize a	novel	Quench - flow technique which permits the determination of the
529	3400958	recently generated monoclonal antibodies to glycosaminoglycans and proteoglycan complexes using	novel	immunization procedures designed to minimize immunodominance and suppression . These
530	3400963	glucagon . The experiments proposed in this application will use	novel	neurotoxins ( capsaicin and alloxan ) in combination with ablation
531	3394156	. Special emphasis will be placed on the preparation of	novel	compounds , which cannot be synthesized by current techniques for
532	3400986	involved in seizure disorders as well as the design of	novel	anticonvulsant therapies . Recent work in the neuropharmacology of epilepsy
533	3394213	that depends on the past treatment of the junction is	novel	, and has many implications for the functioning of nervous
534	3398973	molecules cosynthesized with VIP on a common precursor . These	novel	regulatory peptides may differ in the various VIP containing cells
535	3401475	controlled operation of the process . This application describes a	novel	assay for membrane fusion and its proposed use in a
536	3099767	animal and tissue culture models . The utilization of our	novel	tissue culture model in two of the four projects is
537	3099803	approach of the investigators and their different expertise will permit	novel	and innovative approaches to questions concerning the control of CBF
538	3399735	various rates both seem to require them to operate in	novel	speaking modes . Results obtained from employing such approaches seem
539	3399034	use of semi-quantitative stereological analysis ( iii ) by a	novel	method for synaptic junction isolation , isotope labelling and monoclonal
540	3399053	the modulatory actions of some peptides and amines represent a	novel	form of neuronal communication ( Woodward et al. , 1979
541	3399053	approach has already led to the recent discovery of several	novel	peptidergic systems in the vertebrate brain ( Weber et al.
542	3400273	In several production studies , children will create stories to	novel	themes . These will be analyzed for the quantity and
543	3399500	to examine this angiotensin II / catecholamine interaction in a	novel	way , using cultured brain neurons . This system allows
544	3400308	, monoclonal antibodies will be generated against both defined and	novel	antigens expressed on the surface and in the cytoplasm of
545	3449662	. These studies will serve to provide insight into a	novel	method for prostaglandin production and will determine which prostaglandins have
546	3399830	correlated with electrophysiological and pharmacological data , may ultimately suggest	novel	ways to alleviate disorders such as hyperaggressive behavior and temporal
547	3399659	muscle cells and are of interest as they often involve	novel	ionic and molecular mechanisms . Here I propose to study
548	3399211	fluorescent labeling techniques . ( 4 ) To utilize a	novel	technique to analyze specific binding sites on precerebellar neurons ,
549	3399211	project to the cerebellum . The results obtained will provide	novel	data on both the distribution of putative cerebellar neurotransmitter receptors
550	3401240	therapeutic efficacy and decreased toxicity . The results may provide	novel	approaches to treatment of MS that are safer and more
551	3399984	they might also suggest new strategies for the development of	novel	centrally acting drugs to be used in the treatment of
552	3399989	wide clinical use . Three interrelated area pertaining to the	novel	implications of cyclo ( His - Pro ) in appetite
553	3398860	the mechanisms underlying neuronal growth , the formation of such	novel	connections and the specific selection of a " priority "
